rxcui,NDC,startdate,enddate,class,drug
854916,63629167401,201102,201709,Thiazide,
197885,63629167901,200706,201709,ACE inhibitor,
197885,63629167901,200706,201709,Thiazide,
197885,63629167902,200706,201709,ACE inhibitor,
197885,63629167902,200706,201709,Thiazide,
197885,63629167903,200706,201709,ACE inhibitor,
197885,63629167903,200706,201709,Thiazide,
197885,63629167904,200709,201709,ACE inhibitor,
197885,63629167904,200709,201709,Thiazide,
308962,63629170601,200706,201709,ACE inhibitor,
308962,63629170602,200706,201709,ACE inhibitor,
308962,63629170603,200706,201709,ACE inhibitor,
898690,63629172801,201003,201709,ACE inhibitor,
898690,63629172802,201003,201709,ACE inhibitor,
898690,63629172803,201003,201709,ACE inhibitor,
898690,63629172804,201107,201709,ACE inhibitor,
898690,63629172805,201408,201709,ACE inhibitor,
898690,63629172806,201408,201709,ACE inhibitor,
197381,63629174001,200706,201709,Beta_blocker,
197381,63629174002,200706,201709,Beta_blocker,
197381,63629174003,200708,201709,Beta_blocker,
197381,63629174004,201108,201709,Beta_blocker,
197381,63629174005,201211,201709,Beta_blocker,
197381,63629174006,201408,201709,Beta_blocker,
311354,63629176101,201102,201709,ACE inhibitor,
311354,63629176102,201107,201709,ACE inhibitor,
311354,63629176103,201107,201709,ACE inhibitor,
311354,63629176104,201507,201709,ACE inhibitor,
197380,63629178501,200706,201709,Beta_blocker,
197380,63629178502,200706,201709,Beta_blocker,
197380,63629178503,200708,201709,Beta_blocker,
197380,63629178504,201108,201709,Beta_blocker,
197380,63629178505,201211,201709,Beta_blocker,
197380,63629178506,201211,201709,Beta_blocker,
898362,63629180901,201003,201709,ACE inhibitor,
898362,63629180901,201003,201709,Thiazide,
898362,63629180902,201107,201709,ACE inhibitor,
898362,63629180902,201107,201709,Thiazide,
898362,63629180903,201107,201709,ACE inhibitor,
898362,63629180903,201107,201709,Thiazide,
313096,63629183001,201102,201709,Aldosterone blocker,
313096,63629183002,201102,201709,Aldosterone blocker,
313096,63629183003,201102,201709,Aldosterone blocker,
313096,63629183004,201107,201709,Aldosterone blocker,
313096,63629183005,201407,201709,Aldosterone blocker,
856535,63629184201,201102,201709,Beta_blocker,
856535,63629184201,201102,201709,Beta_blocker,
308964,63629254101,200802,201709,ACE inhibitor,
308964,63629254102,200802,201709,ACE inhibitor,
308964,63629254103,200802,201709,ACE inhibitor,
308964,63629254104,201102,201709,ACE inhibitor,
856457,63629257001,200908,201709,Beta_blocker,
856457,63629257002,200908,201709,Beta_blocker,
856457,63629257003,200908,201709,Beta_blocker,
856457,63629257004,201102,201709,Beta_blocker,
856457,63629257005,201507,201709,Beta_blocker,
310818,63629258501,200706,201709,Other Diuretics,
310818,63629258501,200706,201709,Thiazide,
310818,63629258502,201107,201709,Other Diuretics,
310818,63629258502,201107,201709,Thiazide,
310818,63629258503,201409,201709,Other Diuretics,
310818,63629258503,201409,201709,Thiazide,
197379,63629262601,200706,201709,Beta_blocker,
197379,63629262602,200706,201709,Beta_blocker,
197379,63629262603,201102,201709,Beta_blocker,
197379,63629262604,201102,201709,Beta_blocker,
197379,63629262605,201211,201709,Beta_blocker,
310812,63629264701,200907,201709,Other Diuretics,
310812,63629264701,200907,201709,Thiazide,
310812,63629264702,201303,201709,Other Diuretics,
310812,63629264702,201303,201709,Thiazide,
310812,63629264703,201507,201709,Other Diuretics,
310812,63629264703,201507,201709,Thiazide,
898687,63629267201,201003,201709,ACE inhibitor,
898687,63629267202,201003,201709,ACE inhibitor,
898687,63629267203,201107,201709,ACE inhibitor,
898687,63629267204,201107,201709,ACE inhibitor,
898723,63629267901,201107,201709,ACE inhibitor,
898723,63629267902,201107,201709,ACE inhibitor,
898723,63629267903,201107,201709,ACE inhibitor,
898367,63629268001,201003,201709,ACE inhibitor,
898367,63629268001,201003,201709,Thiazide,
898367,63629268002,201003,201709,ACE inhibitor,
898367,63629268002,201003,201709,Thiazide,
898367,63629268003,201102,201709,ACE inhibitor,
898367,63629268003,201102,201709,Thiazide,
898367,63629268004,201409,201709,ACE inhibitor,
898367,63629268004,201409,201709,Thiazide,
310429,63629268301,200706,201709,Other Diuretics,
310429,63629268302,201102,201709,Other Diuretics,
310429,63629268303,201107,201709,Other Diuretics,
310429,63629268304,201107,201709,Other Diuretics,
310429,63629268305,201107,201709,Other Diuretics,
310429,63629268306,201211,201709,Other Diuretics,
310429,63629268307,201211,201709,Other Diuretics,
310429,63629268308,201706,201709,Other Diuretics,
314076,63629268801,200706,201709,ACE inhibitor,
314076,63629268802,200709,201709,ACE inhibitor,
314076,63629268803,200901,201709,ACE inhibitor,
314076,63629268804,201107,201709,ACE inhibitor,
314076,63629268805,201107,201709,ACE inhibitor,
898372,63629273501,201003,201709,ACE inhibitor,
898372,63629273501,201003,201709,Thiazide,
884185,63629275301,201001,201709,Other antihypertensive,
884185,63629275302,201001,201709,Other antihypertensive,
884185,63629275303,201001,201709,Other antihypertensive,
884185,63629275304,201107,201709,Other antihypertensive,
884185,63629275305,201107,201709,Other antihypertensive,
884185,63629275306,201211,201709,Other antihypertensive,
884185,63629275307,201409,201709,Other antihypertensive,
884185,63629275308,201706,201709,Other antihypertensive,
866429,63629284401,201303,201709,Beta_blocker,
856457,63629288201,201303,201709,Beta_blocker,
351761,63629288401,201303,201709,Angiotension receptor blocker,
308963,63629289601,201102,201709,ACE inhibitor,
314077,63629290801,200706,201709,ACE inhibitor,
314077,63629290802,200706,201709,ACE inhibitor,
314077,63629290803,200709,201709,ACE inhibitor,
314077,63629290804,200907,201709,ACE inhibitor,
314077,63629290805,201406,201709,ACE inhibitor,
314077,63629290806,201406,201709,ACE inhibitor,
314077,63629290807,201406,201709,ACE inhibitor,
197383,63629290901,200706,201709,Beta_blocker,
197383,63629290901,200706,201709,Thiazide,
197383,63629290902,200706,201709,Beta_blocker,
197383,63629290902,200706,201709,Thiazide,
197383,63629290903,200708,201709,Beta_blocker,
197383,63629290903,200708,201709,Thiazide,
197383,63629290904,200708,201709,Beta_blocker,
197383,63629290904,200708,201709,Thiazide,
979482,63629291201,201006,201709,Angiotension receptor blocker,
979482,63629291202,201102,201709,Angiotension receptor blocker,
979482,63629291203,201102,201709,Angiotension receptor blocker,
979482,63629291204,201102,201709,Angiotension receptor blocker,
898719,63629292301,201003,201709,ACE inhibitor,
898719,63629292302,201003,201709,ACE inhibitor,
898719,63629292303,201303,201709,ACE inhibitor,
898719,63629292304,201303,201709,ACE inhibitor,
199903,63629292601,200706,201709,Thiazide,
199903,63629292602,201107,201709,Thiazide,
199903,63629292603,201107,201709,Thiazide,
199903,63629292604,201211,201709,Thiazide,
199903,63629292605,201409,201709,Thiazide,
197884,63629293501,200802,201709,ACE inhibitor,
197884,63629293502,200802,201709,ACE inhibitor,
197884,63629293503,201102,201709,ACE inhibitor,
197884,63629293504,201102,201709,ACE inhibitor,
897649,63629305201,201102,201709,Calcium channel blocker,
897649,63629305201,201102,201709,Calcium channel blocker,
897649,63629305202,201102,201709,Calcium channel blocker,
897649,63629305202,201102,201709,Calcium channel blocker,
897649,63629305203,201411,201709,Calcium channel blocker,
897649,63629305203,201411,201709,Calcium channel blocker,
979470,63629318301,201006,201709,Angiotension receptor blocker,
979470,63629318301,201006,201709,Thiazide,
858828,63629321701,201105,201709,ACE inhibitor,
858828,63629321701,201105,201709,Thiazide,
854908,63629322601,201309,201709,Beta_blocker,
854908,63629322601,201309,201709,Thiazide,
979471,63629334401,201306,201709,Angiotension receptor blocker,
979471,63629334401,201306,201709,Thiazide,
979471,63629334402,201306,201709,Angiotension receptor blocker,
979471,63629334402,201306,201709,Thiazide,
979471,63629334403,201309,201709,Angiotension receptor blocker,
979471,63629334403,201309,201709,Thiazide,
352201,63629335701,201303,201709,Angiotension receptor blocker,
349201,63629337101,200801,200901,Angiotension receptor blocker,
351762,63629337101,200706,201709,Angiotension receptor blocker,
349201,63629337102,200801,200901,Angiotension receptor blocker,
351762,63629337102,200706,201709,Angiotension receptor blocker,
349201,63629337103,200801,200901,Angiotension receptor blocker,
351762,63629337103,200706,201709,Angiotension receptor blocker,
349201,63629337104,200801,200901,Angiotension receptor blocker,
351762,63629337104,200706,201709,Angiotension receptor blocker,
200095,63629337301,200801,200901,Angiotension receptor blocker,
153666,63629337301,200706,201709,Angiotension receptor blocker,
200095,63629337302,200801,200901,Angiotension receptor blocker,
153666,63629337302,200706,201709,Angiotension receptor blocker,
200095,63629337303,200801,200901,Angiotension receptor blocker,
153666,63629337303,200706,201709,Angiotension receptor blocker,
200095,63629337304,200801,200901,Angiotension receptor blocker,
153666,63629337304,200706,201709,Angiotension receptor blocker,
310792,63629337401,200801,200901,Angiotension receptor blocker,
310792,63629337401,200801,200901,Thiazide,
823934,63629337401,200812,201709,Angiotension receptor blocker,
823934,63629337401,200812,201709,Thiazide,
310792,63629337402,200801,200901,Angiotension receptor blocker,
310792,63629337402,200801,200901,Thiazide,
823934,63629337402,200812,201709,Angiotension receptor blocker,
823934,63629337402,200812,201709,Thiazide,
310792,63629337403,200801,200901,Angiotension receptor blocker,
310792,63629337403,200801,200901,Thiazide,
823934,63629337403,200812,201709,Angiotension receptor blocker,
823934,63629337403,200812,201709,Thiazide,
310792,63629337404,200801,200901,Angiotension receptor blocker,
310792,63629337404,200801,200901,Thiazide,
823934,63629337404,200812,201709,Angiotension receptor blocker,
823934,63629337404,200812,201709,Thiazide,
577776,63629337601,200801,200901,Angiotension receptor blocker,
639539,63629337601,200708,201709,Angiotension receptor blocker,
577776,63629337602,200801,200901,Angiotension receptor blocker,
639539,63629337602,200708,201709,Angiotension receptor blocker,
577776,63629337603,200801,200901,Angiotension receptor blocker,
639539,63629337603,200708,201709,Angiotension receptor blocker,
577776,63629337604,200801,200901,Angiotension receptor blocker,
639539,63629337604,200708,201709,Angiotension receptor blocker,
578325,63629337701,200801,200901,Angiotension receptor blocker,
578325,63629337701,200801,200901,Thiazide,
805863,63629337701,200810,201011,Angiotension receptor blocker,
805863,63629337701,200810,201011,Thiazide,
805859,63629337701,201105,201709,Angiotension receptor blocker,
805859,63629337701,201105,201709,Thiazide,
578325,63629337702,200801,200901,Angiotension receptor blocker,
578325,63629337702,200801,200901,Thiazide,
805863,63629337702,200810,201011,Angiotension receptor blocker,
805863,63629337702,200810,201011,Thiazide,
805859,63629337702,201105,201709,Angiotension receptor blocker,
805859,63629337702,201105,201709,Thiazide,
578325,63629337703,200801,200901,Angiotension receptor blocker,
578325,63629337703,200801,200901,Thiazide,
805863,63629337703,200810,201002,Angiotension receptor blocker,
805863,63629337703,200810,201002,Thiazide,
805859,63629337703,201105,201709,Angiotension receptor blocker,
805859,63629337703,201105,201709,Thiazide,
578325,63629337704,200801,200901,Angiotension receptor blocker,
578325,63629337704,200801,200901,Thiazide,
805863,63629337704,200810,201011,Angiotension receptor blocker,
805863,63629337704,200810,201011,Thiazide,
805859,63629337704,201105,201709,Angiotension receptor blocker,
805859,63629337704,201105,201709,Thiazide,
311984,63629338201,200801,200901,Calcium channel blocker,
311984,63629338201,200801,200901,Calcium channel blocker,
597921,63629338201,200708,201709,Calcium channel blocker,
311984,63629338202,200801,200901,Calcium channel blocker,
311984,63629338202,200801,200901,Calcium channel blocker,
597921,63629338202,200708,201709,Calcium channel blocker,
311984,63629338203,200801,200901,Calcium channel blocker,
311984,63629338203,200801,200901,Calcium channel blocker,
597921,63629338203,200708,201709,Calcium channel blocker,
311984,63629338204,200801,200901,Calcium channel blocker,
311984,63629338204,200801,200901,Calcium channel blocker,
597921,63629338204,200708,201709,Calcium channel blocker,
349401,63629339001,200801,200901,Angiotension receptor blocker,
352200,63629339001,200708,201709,Angiotension receptor blocker,
349401,63629339002,200801,200901,Angiotension receptor blocker,
352200,63629339002,200708,201709,Angiotension receptor blocker,
349401,63629339003,200801,200901,Angiotension receptor blocker,
352200,63629339003,200708,201709,Angiotension receptor blocker,
349401,63629339004,200801,200901,Angiotension receptor blocker,
352200,63629339004,200708,201709,Angiotension receptor blocker,
866421,63629347501,201303,201709,Beta_blocker,
830837,63629356401,201102,201709,Calcium channel blocker,
830837,63629356401,201102,201709,Calcium channel blocker,
830837,63629356402,201409,201709,Calcium channel blocker,
830837,63629356402,201409,201709,Calcium channel blocker,
866414,63629356601,201303,201709,Beta_blocker,
856578,63629358701,201102,201709,Beta_blocker,
856578,63629358702,201102,201709,Beta_blocker,
866436,63629363601,201102,201109,Beta_blocker,
866436,63629363601,201102,201109,Beta_blocker,
866438,63629363601,201303,201709,Beta_blocker,
866436,63629363602,201102,201109,Beta_blocker,
866436,63629363602,201102,201109,Beta_blocker,
866438,63629363602,201303,201709,Beta_blocker,
831103,63629364901,200902,201709,Calcium channel blocker,
831103,63629364902,201303,201709,Calcium channel blocker,
831103,63629364903,201303,201709,Calcium channel blocker,
200031,63629366801,200908,201709,Beta_blocker,
200031,63629366802,200908,201709,Beta_blocker,
200031,63629366803,201102,201709,Beta_blocker,
200031,63629366804,201303,201709,Beta_blocker,
200031,63629366805,201303,201709,Beta_blocker,
200031,63629366806,201303,201709,Beta_blocker,
