drug_name,rx_normcui,class,drug_name_broad,term_type,name,drug
Propranolol Hydrochloride 10 MG Oral Tablet [Angilol],200841,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 10 MG Oral Tablet [Apsolol],200842,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 10 MG Oral Tablet [Bedranol],200840,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 10 MG Oral Tablet [Berkolol],200844,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 10 MG Oral Tablet [Cardinol],104293,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 10 MG Oral Tablet [Inderal],856450,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 10 MG Oral Tablet [Propanix],200843,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 10 MG/ML Oral Solution,856703,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 120 MG Extended Release Capsule,856463,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 120 MG Extended Release Capsule [Inderal],856464,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 120 MG Extended Release Capsule [InnoPran],856472,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 120 MG Extended Release Oral Capsule,856463,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 16 MG/ML Oral Solution,856712,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule,856484,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Avlocardyl Retar,201316,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Bedranol SR],201312,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Beta-Prograne],201313,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Betadur CR],201311,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Inderal],856485,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Lopranol LA],151071,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Probeta LA],201318,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Propanix LA],153533,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Propanix SR],201310,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Propatard LA],153818,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Capsule [Sloprolol],201315,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Extended Release Oral Capsule,856484,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Oral Tablet,856713,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Oral Tablet [Angilol],200837,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Oral Tablet [Apsolol],200838,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Oral Tablet [Berkolol],200839,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Oral Tablet [Cardinol],104296,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Oral Tablet [Inderal],200836,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 160 MG Oral Tablet [Propanix],200835,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 2 MG/ML Oral Solution,856719,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 20 MG Oral Tablet,856457,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 20 MG Oral Tablet [Inderal],856508,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 20 MG Oral Tablet [Pronol],856459,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 4 MG/ML Oral Solution,856724,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet,856519,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Angilol],200831,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Apsolol],200829,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Bedranol],200830,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Berkolol],200833,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Cardinol],104294,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Inderal],856521,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Pronol],856528,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 40 MG Oral Tablet [Propanix],200832,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 60 MG Extended Release Capsule,856538,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 60 MG Extended Release Capsule [Inderal],856539,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 60 MG Extended Release Oral Capsule,856538,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 60 MG Oral Tablet,856556,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 60 MG Oral Tablet [Inderal],856557,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 8 MG/ML Oral Solution,856733,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule,856572,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule [Half Beta-Progran,201321,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule [Half Propanix LA],153532,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule [Half Propatard LA,153817,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule [Half-Betadur CR],201319,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule [Inderal],856573,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule [InnoPran],856577,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Capsule [Sloprolol],104300,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Oral Capsule,856572,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Oral Tablet,856734,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Extended Release Tablet,856734,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Capsule,856735,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Capsule [Inderal],387876,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet,856578,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet [Angilol],200847,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet [Apsolol],200848,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet [Bedranol],200846,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet [Berkolol],200850,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet [Cardinol],104295,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet [Inderal],856579,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG Oral Tablet [Propanix],200849,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 80 MG/ML Oral Solution,856737,Beta_blocker,Propranolol,,,
Propranolol Hydrochloride 90 MG Oral Tablet,856739,Beta_blocker,Propranolol,,,
Propranolol Injectable Solution,377113,Beta_blocker,Propranolol,,,
Propranolol Oral Capsule,393497,Beta_blocker,Propranolol,,,
Propranolol Oral Solution,373653,Beta_blocker,Propranolol,,,
Propranolol Oral Tablet,373654,Beta_blocker,Propranolol,,,
Ramipril,35296,ACE inhibitor,Ramipril,,,
Ramipril 1.25 MG Oral Capsule,845488,ACE inhibitor,Ramipril,,,
Ramipril 1.25 MG Oral Capsule [Altace],845489,ACE inhibitor,Ramipril,,,
Ramipril 1.25 MG Oral Tablet,401965,ACE inhibitor,Ramipril,,,
Ramipril 1.25 MG Oral Tablet [Altace],730511,ACE inhibitor,Ramipril,,,
Ramipril 10 MG Oral Capsule,261962,ACE inhibitor,Ramipril,,,
Ramipril 10 MG Oral Capsule [Altace],260333,ACE inhibitor,Ramipril,,,
Ramipril 10 MG Oral Tablet,401968,ACE inhibitor,Ramipril,,,
Ramipril 10 MG Oral Tablet [Altace],730512,ACE inhibitor,Ramipril,,,
Ramipril 2.5 MG Oral Capsule,198188,ACE inhibitor,Ramipril,,,
Ramipril 2.5 MG Oral Capsule [Altace],104384,ACE inhibitor,Ramipril,,,
Ramipril 2.5 MG Oral Tablet,251856,ACE inhibitor,Ramipril,,,
Ramipril 2.5 MG Oral Tablet [Altace],730513,ACE inhibitor,Ramipril,,,
Ramipril 5 MG Oral Capsule,198189,ACE inhibitor,Ramipril,,,
Ramipril 5 MG Oral Capsule [Altace],104385,ACE inhibitor,Ramipril,,,
Ramipril 5 MG Oral Tablet,251857,ACE inhibitor,Ramipril,,,
Ramipril 5 MG Oral Tablet [Altace],730514,ACE inhibitor,Ramipril,,,
Ramipril Oral Capsule,373748,ACE inhibitor,Ramipril,,,
Ramipril Oral Tablet,373749,ACE inhibitor,Ramipril,,,
Reserpine,9260,Other antihypertensive,Reserpine,,,
Reserpine / Trichlormethiazide Oral Tablet,373767,Other antihypertensive,Reserpine / Trichlormethiazide,,,
Reserpine / Trichlormethiazide Oral Tablet,373767,Thiazide,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 2 MG Oral Tablet,198320,Other antihypertensive,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 2 MG Oral Tablet,198320,Thiazide,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 2 MG Oral Tablet [Metatensin #2],207385,Other antihypertensive,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 2 MG Oral Tablet [Metatensin #2],207385,Thiazide,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 4 MG Oral Tablet,198321,Other antihypertensive,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 4 MG Oral Tablet,198321,Thiazide,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 4 MG Oral Tablet [Metatensin #4],207387,Other antihypertensive,Reserpine / Trichlormethiazide,,,
Reserpine 0.1 MG / Trichlormethiazide 4 MG Oral Tablet [Metatensin #4],207387,Thiazide,Reserpine / Trichlormethiazide,,,
Sotalol,9947,Beta_blocker,Sotalol,,,
Sotalol 2 MG/ML Injectable Solution,102309,Beta_blocker,Sotalol,,,
Sotalol 2 MG/ML Injectable Solution [Sotacor],141832,Beta_blocker,Sotalol,,,
Sotalol 320 MG Oral Tablet,429268,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 10 MG/ML Injectable Solution,904622,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 10 MG/ML Injectable Solution [Sotacor],141888,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 100 MG Oral Tablet,904561,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 100 MG Oral Tablet [Betapace],904563,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 120 MG Oral Tablet,904567,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 120 MG Oral Tablet [Betapace],904569,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 120 MG Oral Tablet [Sorine],904571,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 15 MG/ML Injectable Solution,904630,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 160 MG Oral Tablet,904579,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 160 MG Oral Tablet [Betapace],904581,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 160 MG Oral Tablet [Sorine],904583,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 160 MG Oral Tablet [Sotacor],141887,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 200 MG Oral Tablet,904632,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 200 MG Oral Tablet [Beta-Cardone],141886,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 240 MG Oral Tablet,904589,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 240 MG Oral Tablet [Betapace],904591,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 240 MG Oral Tablet [Sorine],904593,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 40 MG Oral Tablet,904634,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 40 MG Oral Tablet [Beta-Cardone],141884,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 80 MG Oral Tablet,904601,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 80 MG Oral Tablet [Beta-Cardone],204015,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 80 MG Oral Tablet [Betapace],904603,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 80 MG Oral Tablet [Sorine],904605,Beta_blocker,Sotalol,,,
Sotalol Hydrochloride 80 MG Oral Tablet [Sotacor],141885,Beta_blocker,Sotalol,,,
Sotalol Injectable Solution,376365,Beta_blocker,Sotalol,,,
Sotalol Oral Tablet,373937,Beta_blocker,Sotalol,,,
Spironolactone,9997,Aldosterone blocker,Spironolactone,,,
Spironolactone 1 MG/ML Oral Suspension,104230,Aldosterone blocker,Spironolactone,,,
Spironolactone 10 MG/ML Oral Suspension,104233,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Capsule,104234,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Capsule [Spiroctan],201282,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Tablet,198222,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Tablet [Aldactone],200825,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Tablet [Laractone],200824,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Tablet [Spiretic],200826,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Tablet [Spirolone],200827,Aldosterone blocker,Spironolactone,,,
Spironolactone 100 MG Oral Tablet [Spirospare],104229,Aldosterone blocker,Spironolactone,,,
Spironolactone 2 MG/ML Oral Suspension,104231,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet,313096,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet [Aldactone],200820,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet [Laractone],200819,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet [Spiretic],200822,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet [Spiroctan],200823,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet [Spirolone],104227,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet [Spironol],207867,Aldosterone blocker,Spironolactone,,,
Spironolactone 25 MG Oral Tablet [Spirospare],200821,Aldosterone blocker,Spironolactone,,,
Spironolactone 5 MG/ML Oral Suspension,104232,Aldosterone blocker,Spironolactone,,,
Spironolactone 50 MG Oral Capsule,411224,Aldosterone blocker,Spironolactone,,,
Spironolactone 50 MG Oral Tablet,198223,Aldosterone blocker,Spironolactone,,,
Spironolactone 50 MG Oral Tablet [Aldactone],200817,Aldosterone blocker,Spironolactone,,,
Spironolactone 50 MG Oral Tablet [Diatensec],200815,Aldosterone blocker,Spironolactone,,,
Spironolactone 50 MG Oral Tablet [Laractone],200816,Aldosterone blocker,Spironolactone,,,
Spironolactone 50 MG Oral Tablet [Spiroctan],200818,Aldosterone blocker,Spironolactone,,,
Spironolactone 50 MG Oral Tablet [Spirolone],104228,Aldosterone blocker,Spironolactone,,,
Spironolactone 75 MG Oral Capsule,411223,Aldosterone blocker,Spironolactone,,,
Spironolactone 75 MG Oral Tablet,429194,Aldosterone blocker,Spironolactone,,,
Spironolactone Oral Capsule,373945,Aldosterone blocker,Spironolactone,,,
Spironolactone Oral Suspension,379251,Aldosterone blocker,Spironolactone,,,
Spironolactone Oral Tablet,373946,Aldosterone blocker,Spironolactone,,,
St. Joseph Aspirin,220011,Aspirin,Aspirin,,,
St. Joseph Aspirin Chewable Product,1295926,Aspirin,Aspirin,,,
St. Joseph Aspirin Oral Product,1177786,Aspirin,Aspirin,,,
St. Joseph Aspirin Pill,1177787,Aspirin,Aspirin,,,
Terazosin,37798,Other antihypertensive,Terazosin,,,
Terazosin 1 MG Oral Capsule,313215,Other antihypertensive,Terazosin,,,
Terazosin 1 MG Oral Capsule [Hytrin],208469,Other antihypertensive,Terazosin,,,
Terazosin 1 MG Oral Capsule [Terazoisin],583146,Other antihypertensive,Terazosin,,,
Terazosin 1 MG Oral Tablet,313216,Other antihypertensive,Terazosin,,,
Terazosin 1 MG Oral Tablet [Hytrin],539839,Other antihypertensive,Terazosin,,,
Terazosin 10 MG Oral Capsule,260376,Other antihypertensive,Terazosin,,,
Terazosin 10 MG Oral Capsule [Hytrin],208471,Other antihypertensive,Terazosin,,,
Terazosin 10 MG Oral Tablet,313214,Other antihypertensive,Terazosin,,,
Terazosin 10 MG Oral Tablet [Hytrin],104364,Other antihypertensive,Terazosin,,,
Terazosin 2 MG Oral Capsule,313217,Other antihypertensive,Terazosin,,,
Terazosin 2 MG Oral Capsule [Hytrin],208467,Other antihypertensive,Terazosin,,,
Terazosin 2 MG Oral Tablet,313218,Other antihypertensive,Terazosin,,,
Terazosin 2 MG Oral Tablet [Hytrin],104366,Other antihypertensive,Terazosin,,,
Terazosin 5 MG Oral Capsule,313219,Other antihypertensive,Terazosin,,,
Terazosin 5 MG Oral Capsule [Hytrin],208470,Other antihypertensive,Terazosin,,,
Terazosin 5 MG Oral Capsule [Terazoosin],583150,Other antihypertensive,Terazosin,,,
Terazosin 5 MG Oral Tablet,313220,Other antihypertensive,Terazosin,,,
Terazosin 5 MG Oral Tablet [Hytrin],104363,Other antihypertensive,Terazosin,,,
Terazosin Oral Capsule,374033,Other antihypertensive,Terazosin,,,
Terazosin Oral Tablet,374034,Other antihypertensive,Terazosin,,,
Timolol,10600,Beta_blocker,Timolol,,,
Timolol 10 MG Oral Tablet,198284,Beta_blocker,Timolol,,,
Timolol 10 MG Oral Tablet [Betim],201339,Beta_blocker,Timolol,,,
Timolol 10 MG Oral Tablet [Blocadren],201340,Beta_blocker,Timolol,,,
Timolol 20 MG Oral Tablet,198285,Beta_blocker,Timolol,,,
Timolol 20 MG Oral Tablet [Blocadren],208576,Beta_blocker,Timolol,,,
Timolol 5 MG Oral Tablet,198286,Beta_blocker,Timolol,,,
Timolol 5 MG Oral Tablet [Blocadren],208575,Beta_blocker,Timolol,,,
Timolol Oral Tablet,374135,Beta_blocker,Timolol,,,
Tolazoline,10634,Other antihypertensive,Tolazoline,,,
Tolazoline 100 MG/ML Injectable Solution,1241888,Other antihypertensive,Tolazoline,,,
Tolazoline 25 MG Oral Tablet,314244,Other antihypertensive,Tolazoline,,,
Tolazoline 25 MG/ML Injectable Solution,238240,Other antihypertensive,Tolazoline,,,
Tolazoline 25 MG/ML Injectable Solution [Priscoline Hydrochloride],207976,Other antihypertensive,Tolazoline,,,
Tolazoline Injectable Solution,374150,Other antihypertensive,Tolazoline,,,
Tolazoline Oral Tablet,374151,Other antihypertensive,Tolazoline,,,
Triamterene,10763,Other Diuretics,Triamterene,,,
Triamterene / Xipamide Oral Tablet,452302,Other Diuretics,Triamterene / Xipamide,,,
Triamterene 100 MG Oral Capsule,198312,Other Diuretics,Triamterene,,,
Triamterene 100 MG Oral Capsule [Dyrenium],208674,Other Diuretics,Triamterene,,,
Triamterene 100 MG Oral Tablet,245284,Other Diuretics,Triamterene,,,
Triamterene 15 MG / Xipamide 5 MG Oral Tablet,432676,Other Diuretics,Triamterene / Xipamide,,,
Triamterene 30 MG / Xipamide 10 MG Oral Tablet,432677,Other Diuretics,Triamterene / Xipamide,,,
Triamterene 50 MG Oral Capsule,198313,Other Diuretics,Triamterene,,,
Triamterene 50 MG Oral Capsule [Dyrenium],208675,Other Diuretics,Triamterene,,,
Triamterene 50 MG Oral Tablet,245283,Other Diuretics,Triamterene,,,
Triamterene Oral Capsule,374193,Other Diuretics,Triamterene,,,
Triamterene Oral Tablet,374194,Other Diuretics,Triamterene,,,
Trichlormethiazide,10772,Thiazide,Trichlormethiazide,,,
Trichlormethiazide 2 MG Oral Tablet,204515,Thiazide,Trichlormethiazide,,,
Trichlormethiazide 2 MG Oral Tablet [Metahydrin],208707,Thiazide,Trichlormethiazide,,,
Trichlormethiazide 2 MG Oral Tablet [Naqua],208708,Thiazide,Trichlormethiazide,,,
Trichlormethiazide 4 MG Oral Tablet,198319,Thiazide,Trichlormethiazide,,,
Trichlormethiazide 4 MG Oral Tablet [Aquacot],351505,Thiazide,Trichlormethiazide,,,
Trichlormethiazide 4 MG Oral Tablet [Diurese],208709,Thiazide,Trichlormethiazide,,,
